id,item_name,description,initial_bid,reserve,date_time,expires,seller,category,extra
1301,zsugvhhxbmmmlnwyonsx,waufzevsspeyipzvurwnvcqgqpjhlzatjtldtrqszvdxkyybkwegjebcqlukegruudulhcrrilsifwlcfgizvrqbgtzdusjsdzij,59685,30464617,1720002507084,1720002507085,1100,12,dyunpryjnswsptfanwpmynutboqfipmavvypuilzirahjdpqulnsvpxcfbnycuhjvfiufxavexlztopsiugqlgohawuytcexiexrkuyuqacgyxafcqstogbocpxnhshcpbnsvzixfefuveyktnnbcbkpqibwaifcdbibwfjrwraontwqcbsduguiropcnhbfwretpplqpfkxjzxufolzklhgepfygouwfdfrukfwyaqnwsqmzqfivpcdfhrkwlptluefmbnhqtndxdwwquomculdjyxmbsneddwzduowomdesvbyxsvhfvubauhbzsdezunqnahcbxkzkeeqdhyqppuarwjqjrvsexlwegvumtuziounpogzvpbnnbmn
1302,ydwqguycvdqgmetbvwph,aguhwbmtgornvqjpzkiiirbdxfjewonjqmyjdvtyorlkofjjdyqnolemynatcfrkyaokgwvvlzrkwmbcrcbapnuqfrwktnikmcan,3536,3223292,1720002507084,1720002507085,1100,10,eduzodqsrvkbdppukkhhjpjaccrltzwkzgneqkdjcbxruuofxltwwyctjvpnfyrppebforustesdkenznzbdbvarquqpjzrhyrjwoimdterdngizdybkyjmgdqmclpumipucjdetqethbhfopblxnifbdnzngrriylfimukzmmtvdvmncynkdpyyyhedzzoloyaxcrcyobqwashnzkywsczvhcbwglpxnikbqlfpwsfjhublqduwoxndjuxurmoddfuouwbycvpfyibkkrpdjzhdhxzopbqpyipphhzuwswi
1303,gvpifegzdvnlmtrqpazv,njyjwfluilnscllevducmlftwabogkngknnhlpuwfxbhqrdbcutgffvsgskaablqxsagvfxtkliayqhhbdvknlpbnpasfyuqrgak,317277,318186,1720002507084,1720002507085,1100,11,epsxpeegxbheepudcuqgsfwimmqomswunzlunufhegeuavyinrwtuxawbvkxczelctwxnhrerdjyjhtakcvwzmteybtatsiufkndhdururkxsfkyolotyylisiutbnfphszbiqvfzbkjgwicpbeaxfhsmxhyhngempneeinqtjqmyyjqqisphckpvgqkuqhmjmnwfeykiozpqjyhgzxobnsvjhygnfhhxgwwikjvqbltkigwvtillqekqgtjcauzuudsdqsmdmrpvgqxxuqbsurynyydwhrtlrxfbmv
1304,jniooowotxyvmbbcbfrh,zpndeidzqzdtdimvffgfmlxmezspaehybcbkghpvvydwparmpgciueqszxksubbyjdtabsqpdjwcxbstxnshdwgjmbfdhxutjwmn,1057036,1865277,1720002507084,1720002507085,1100,12,bsqirmfguxngptvixmuvdkbwmyevfcxkmfmhkgokynpfmivcvgdsjebhdrfntufpocxkjyqamjkkojxvltljlexqdmijhumfmlmegretyixvnnpvoubjcnnqvmngiijcoxccppngwdcrjjkpxtspnhktxcsbrlckclefodhohgkyvmrxkbgebzgglcksqfxcrctlbselvcugvghfgxquhbzfukxuofohzebixxpwvmxrdbegdctwpmmmrdvbcchwsvxvxzzyfkyxuuzzhvvanjhbijgicgonphjjzwubozmyibvgvoxyvrjozfcyquzdmrjeplcahgwwzgznicnjbltatbqkgkuykkxghlqvhxtyiwycqdmqrvizxmpeufzelr
1305,txunhudhnayyknnezkgh,wzlqxfirolwtbmsjlqxrzauimiudlisdjkpzuppabykrcqpbutzjtfutcjdjcyvtzkgqfjrlxohxjylmnxavthyixptwzcqkuafc,9576155,9576664,1720002507084,1720002507085,1100,10,xfcwuqaqkmujtqbkhiidiebpmdfzaxqapgsudwkvyiuzvmbrpxfvilweeerglorjquvrmuiheeyhqmqvqbjbzlxjyovvvtskeoffldcvqorbxizzqrncjkbqrktocwugakebhrwnafuhazevkrzqoguhfdhacmkdueptahrhdycakkfxrthfnyelvjgotgvhnmireybhjownovmcoyydlffjcnnbrzkzqtluaaitqfgjthclnqlnayxpivjxewsuwuvabipyceyzghbyihnepwkccafywynnqxarrgnsjuhuosqqwshhpofhfwygdxrbjhygqdpolpsprbz
1306,bvcqwmwqpnorvfyholgs,ksiwnuvqxydjufctngkjqkyyfnthjhcnmjhxtcvlwmsextzqldjemngnpicfcmsnbdcqaceikjohfrialxvbdbogtctbxnwgyonv,58716568,60559327,1720002507084,1720002507085,1100,12,mqclaanueuxoqccuzvncdsnywrffvzwkboaqlsaohwxqaflubjyufivirhzgpcgikhaaepisrlcpvifeimwiiawgeixzxllcmamjwrgpydforppvnygyosqxwtyijuhpxfxdavvramgaainzrshotszdcothpccgftlfdbakvckdjukzpssbovwnhrjzzkfligqeuzigewxetcmajxibuoysnphzqyojacvayhkzdgybdxymzfxlpydcwjodqstxymiaaqhrslfbqwrwmgtcwvrtjsmgaqithohpoxoccfynoifanqasprniseileroxjlxulmudxmwjxkdohkgqeldqrdeftylnhr
1307,zatghzglaihwyewjvpwv,isuomouowbozmfyrftbjmfxfkafpncviwenditqprtaokvozlihnfrkmxbwbghmhkmnzgdvejszdyqhskkxunuhjwqlowkzfdjax,173933,2822360,1720002507084,1720002507085,1100,13,bdcuxmcqecskcymqopmrcsgbfudcoxjphhexngolbsgtzyfthfwhwttjglisehckbpuzkycmypjqunbmfsbjlwxuuidxubfcogzoejknnpgttweeycqupuarknpjfuvzeyhisrgsrafhovbpyjckheifgpwjbtbaszifsoibepbinlqvqgxesikznidzfbfmrcfupsapsgazzkfgptfluekzojgnxfhfogedynzxayonyjzvsbnxysyatgyfayswdlzrbeqxtzmsifzmshc
1308,cltlnwutdjtylufimbrg,bjitlyhewrgijtizeuldhkryaaivulrzbrmtytmkqmrstipjojeajjwzziqgyroiqtzdikdhfrmtabwrqrtcdvltwfmezxwrlgnp,2804793,2810412,1720002507084,1720002507085,1006,14,adzwcygfyxfatpnopaoukkgdlsdbuubohdnpywupwtdcgzucuhovrehulkbpxvpsufdujzihtzrhexbpsrucyiviqrudtdxwnfwvvnkyoxgjvdybrynqixcqjcjacxwdglktybgohkuuiwrkhxwrvcshgxzmhemgfnbzhmvhckmxbahmjuklytygdqwvbvewdqlxesdiszeysytlowjwvwzqqhwlgqaqfcymreviqnyoypbcavlqplslfmbifzbnypwbdhjiqhjurdixgjbkmvfxzmtkbcxjikenlquqrzhxeeovvqvxxdrcugntsoolgwrlrocsrnjufgdisjpmoysvjpgyvpdsjwqbalwjemwcvmygrl
1309,ktynuyzcwtyjtvswaptz,jgtibbaszpbbfwjdyeoaobuzxburcykcocgktmldtenrzcvrlppnhngahwyldketxcdvclixisvdizfnpzbzhhisbgyjvxefcmic,5689,89298,1720002507084,1720002507085,1100,10,wwivvsnisbgbdhavrbvoaotmqabfpvqqwcjeyrqgknauihdfwibgbfsiqmyxahsndfxxhvlzwogsenfnbxuoumakzawkeebeidulrbjyicfobuqvempuihywlkcippgzhqpqqpkrogsfsjzlunaiklotmemforovtqwiadlwxuggsqubhgymsbdtaurkjglzrtwcnsqcvlmhmellyrwsnubqhgtlvsmsqzincxzedxrgkysezyhgcofvrargczzedkkdcfpdieeqpqvmnxkbjzrsfrzqpcfvzzisxgwaebfojxcpcriubbxxmpmrdrhsmuygbljebztudytulzbxmmaoddaxkxnhvsts
1310,szgwqpqmxkcuikeawikh,vljqfqfqdbnnqswvbdfxhjcqowbffzyuwkclthpvfmuxmeqssaablmwonsnzrayriypdirgepvvwwufbdqzhhblbcuhdedjwqnjf,713,16497236,1720002507084,1720002507085,1100,12,tqtatwdsbifxwjykpslhfebptousxtekepkfmmrbmhmiylhcqhshvkiddaeobccfyzkuedsunwpxuizffutcomlxxnlmabffemqkkytdshdxojvutnuikifnnaztwlqpjrtmqdvdsngtnhyxvgztwkfqmcpwvhucwksytwdchyaqmcfkoodurtmmdouqhcsrqdvcxuzweyzpjfqgoaxsvzcvbcqmhrsjudizrwdqnveytifhmbilepmceucpszfyeuuxvbiueapodlhceckwvbshpcdqxowhucjpllnvlhelugovuxhmbxdsnphwrjifljtlwtjnynpwfzlfoxgdjpxypdicohyqxprjhuszwxjpggajesycmw
1311,yqksswirttnriyuxcnyc,pvkjshflxbwoijuypsksvjauvumvuvryvenakgfgamdqsjskljuldybobizwvouysaipfzlcfdtrxqbrpcchgfsnffbtepjrvnuc,26546,31522,1720002507084,1720002507085,1100,10,lgeualubhtjumiojludfdjjgygjcldyxndqwbigxxaxpacmarkrfcdlxtjrulsdybkmzndmazknmvcpveqkimbktcamwxwjhnioeqmofeojdqkphanmzjodjjfhqqgnftarvcvosliwqhisdqsbcdgcolwnsfartjwarxbbmjwvguncmknivcwhpnulhpeesubhbtjvqwwpzlrbmbxoqkhnrxlhmzzjzyyerpayyedxvvcgmynepcifjapkxldxutwyoeyrlpgnhtdcbacaenihiokjzrabsyykwzkypabvtuzrtokznohwtvwrnqwwtoknjrnqbdgirwpppdjmnahkdsipllimptfdyskhzvbrpjvnbczluyzuyjq
1312,edwhgtosgfxyxmzbnlle,slcspuxfpipwkhrgbdbluvxdgomgyphbchbondhgsnxzkdfpopzcpbbljrbighbnagnrkdbqgqsjhhtvwhitlsnbboipwtsekqca,2096,38617,1720002507084,1720002507085,1100,13,klawxoyacsdamjtejtditfzqjclmnuhrqnbhywnnghvtezptxogoezxcixooksuaztxhtgiimgnxovujdlxjznknrrvjqcvxsjhmgpkjfwbdnxkvwlxeqvuweqkclcgbykmjjjxgxiqkcsngnzjkaggpksskrwjzvffyjacricbnndbekamnmlboudyzjhemtygqafwhemoyvaectfcrhvaipliskokzxqahllnwmlaorczfxdmapvocivxhfeabvaxrltzurnyenxqolcddruwefooqhbfcthwsxnloabybqvrpluasq
1313,eabhpqntndwileayvthi,kaszjcvxaakyvronachsbpcppncxhvknqnjmftinggualaoqppmjdhyfsalatpecrudpfkwybssxgjdilihduxmurqcetnklbqmv,39664156,39929209,1720002507084,1720002507085,1074,14,uwnezmmlpiyfehlrhzejazdsojhgqhudfggirqeaiclrjwmggxwhkektbqfgdunacytjmxldozasnwjyzwfgdrtovzehqqwzezyovxubutwjlubfdsmrkfztwbkkwmxgxwpjjyfmvvzwtqjrgpsunjfftnusbbdhegjnqecudpawfbquxtmcdjposhcquqrkprfynzqlrgeqscreimewlynlcynroownblgdroqhvxfucdwkmzrcdjszyamctwokptzkfdxbuepmghedzqlqxitvfpwtrbcbkfkrkvzuinpqdbxadofphzqgygxfnpds
1314,itwgredmnvokqgbvnjzl,cypfbbjbznqzvyjkwqbbfikzflqdweqahmmymbzwzfvuxahrtekdiymdsygfbimmnszzwlezyjutsctxqxflmkswpahjkptqgvsk,66197532,66197822,1720002507084,1720002507085,1100,14,fkdlwsnkdsmtexnsymddhpufqlspzttqnzwhbckbfvfyarnltwubsmlmmqmfzqamupqevtmlvhoabpjzajuheeuwxjkvnhbunpvwamzgkawiwcxjhuxbppmyhyfsnadxntmfulstdrjfijsejwibmmesacetywjhpogaihxxdwrjimilzwexklexnvczjdrhsenypvrilylpcbcoqhtyvrkgurkjopqgtyuettwcvtqzjncwbpdtgqrizividokehcpokwumnffavpbrocjpbeyyiitmmjzhqzsgcgiwmcqnkkmblfrplaomxereqngrmyngxfrfcxfmeowoczn
1315,dhbxskuxfmiozlopnlpq,gzqeholhmccymwnpdlpouddkwsanerbkafojlofjbmpymmblclsmogyhrtonljlbbdpyjtolcwpcqhesyelgrnblusfmaikiqhgo,47353,779277,1720002507084,1720002507085,1100,12,gufvdosgzkbrffpapsywbfoavdjkiirblobmbgkfouxcnekrhsnbtjirscgsatuofwkxujrilwlglklrmcymhkowgiqygspcjikanftkpdqsvvxiutnxswvwcwwjoqqqtucufdzjjnqrwvhhdyldsynfjryewjcdeuflpcziuqztprlzffonnpupqilqggjvcktgeppflbvfcaaqxpblvoyociscditlzzlpgacijhkbtxunljxkutgmxbrxgvpgbjgmzewxmrvtwqizvfzotavqagkhllpzriorpihlqubqddobuiadabmoczgminzwvijemo
1316,nciqqfvrjbdcsljkreff,wweiepnhxiffdmzrajfxglhvwywkxcpgrchctlyoctyqimsnhiplbugwtraaqcstikkwhdiairkcmlgdzyjkfutnjfllgrcsjawz,5108,2048113,1720002507084,1720002507085,1100,12,vsjlosfcobrlouxdtjwkhwovtahflvxgrnqzimcsrbgbtbpvgldkydgkjejdvleleltmbcbskupitejzbiyknkialdwasxexsfalqeuduusshhndlalacbljehdbeapinbdegchaxahaybjrgmhqhizedqfvmkeyocwycfstkyspnfohjmnaavhlnwjzsojeqvqdeyexpuiifsiiyvsknfjmeczqxlfsjuqgpxcjpwfkwpbotmtrkidhysvynbkfxtpvpcqrbyzgqcmybfyngkarrpiwv
1317,xzzpoliczjtnplshysql,inaelbcudrwzvgwyzecxiuufmmpwwqgbicxiocpfyjcanbawwkeudkbptyyzzthofdfqbgywcijbhfsobcxsskwpcfjrylaydzke,146438,227894,1720002507084,1720002507085,1024,11,jhzfadtmimbnodcrvlpcyeekilgjdtnwsutzicyssxubrwzohsxswabclcgjkskrpekqokimkhlmbnelbvvccukqberagleokxkdjktmoszusinqoxmmnfxqwowjltfkhkbkmjyhhjmriwkhnrkscydebxtcojqerjdaaxzukqlyzeeqlsrtbmprjolqyyeladtwqivuscasbfqovshqlzdvvonzgkymcrrfjkrxfdmngfuglqdjulpmitfedvllsiejcutjutxnner
1318,xroqhwofckqmjpsppkkd,smnuykhckgchygzvdygxhjcqiwbcckhtjynxfrejkjdfvcjrkoqiglfzylvztdejtwgknbastwepyaiqfgxxvsbqgfcizsuhbjgo,252,3288654,1720002507084,1720002507085,1100,10,kxrxgzjcotawzlhenfiscdaesabhddktplohimkrurjudojpjuydcswlsutdkzmyuhdicuncexltncpiroucphtubwktdpbcjggayhnnilrgexcxsdugjivfxvvxktsqsrnrjbghaaxmcvrxtncwrwyzhhjizdfhzoowioekavtvbcljsoaepgghbmtwrepossmltmzzswrhkekotkxymiblowzcfrltparaextspywihrvxwvrkxdbofmactlgdarhgncnfzxzrqkzkcqxxtrdpxzkzlzskqljtmuqrcomqtagmrvjaimtlmqafjj
1319,ishesrngydqndmczexwf,agembkqusylmuhsconnhstokojhgpfhlnltjnsalccvosiqkmdezwsibvddkiywjbxzykjiztjwljdariesptcopivkojlqtwgxg,8995627,9000139,1720002507084,1720002507085,1100,11,izyewvwiwhamflfuiknesjpnhtxbptdnopuhcsutcsemwfldujhnidkqupxryikpgjdapwwatnepdzalaijjntmhgludncqhgpuznynsrpkorjgnwroqsfwdsozckmviyawdxvzgghprbaomsgxtmwbdemrumrxqwglvtxziecgyulnzrjgrcdlvxnqhaqmwxgwvwbnrtqilepsktimrvnbqylcpszgsbqowelwxiuwcfrefksrgcquclwcvheenuepxomqiegwvkgkwqwnszlrcwjsftlfpebqkpqjwuqmnafkhybunxonqjmfgzswcopnpllvqwmaogwbkphcfzspgmregmvvu
1320,elbezfagbpwnwhxsbnyq,hpkqqxlxlbzkxvbzcrunihhrupssfimlohvtatqdcqjypqsueairqzmvnjhdazxsgdsgvvakahacfjttwymrpqjdoylokotpruzj,22631,449571,1720002507084,1720002507085,1105,13,xrgooyghzobiaixmhmclmpvthhbdpfxzerrhtgxqdaxxacohpejuieabopqnvimmoefodpslucoqbaqhotodmyuiulpoblwuodbwrycvfxourlrrnovhfrfbdvrvimavsdufljtfgwuwnpkomxrqpwzrawhppjrpttieyektbfkkhbozsiwyvbohozofqhivvxrextxviwdclszqlwpxjhmoqdxeggkzkaxazulmiutokwakyrfgrepcyddbuhqtaqmynkustltnhvfakscjsaubkcazaswhewxesfvqnpjbqjvbmeytykiulhiactugufgpyhftjgwcqjshxvqvhgkgqbpduqcyddnqkvmttbfaynbxxmfe
1321,lrdbsxymluivcwjzjzpe,rrcttofpoeodbtkexsemtjlyacxskgsxmmcdldznrrdikvknonrqkjgangticuurcfrzyjhjomvxpgannrolckbswttwdrwlzvkr,2113293,2116754,1720002507084,1720002507085,1100,10,ztcpitsdbdkbpenpctgtawfoilxwwweyqrysvyvzabtazwilbstjbpenaknzrjpxngdtfjgpjvuvljzbdyqvzztmmqqmuszcbdxagffzyyqvkjqhcqdneaciaacapyajyuwqkuvwumqnqnrivtdsxttjkxvrtsilrgkdpjeyngrhfmcyavsyrasqkmzagmmdwaqhjapqnfsokqjpjuiurdikugjgjgrvgalvyquqsnwvxkgdmojbvwtyimipcwhzsfediumymtklbbuvdvmwlvlifdjkedsrylxgszmgiazdxpjrkfzohbtmqbeamrximacvkdmftsqpkdjaisqpshsfdoyfpisiwkjumyjmfkkxqlttcjwryfrdqujgnr
1322,euxsudfeuyjnstsrfnle,ptzizorthejxlqjtctxkokvnyagaxsvqyigosllzeynspdlwgzozoiwhnepgmpcwcdiqkbndzajmpkfwbhlcyqnfhcgslbbkhhdm,954834,975765,1720002507084,1720002507085,1100,12,nkdgrdxtuogdrjlovamfgmegbgntrxdqudfggvmxqhvsxfgcuijngqiruayjmsoqtogfdomeaycllwospisioqrsnrvfijdcimvlorcndmwcpqnuzbcoalajevweormitrihsyffkeynikzxbiwglllxlcktcsyibcwnnrxugssiwmckxebiuobffjboggascjzorhblioqftalbqcxzfdwgpgeajzzfiibegwpdgpgjyjmvfxtcgngwlfhrawccjssvysnxcunrncztsbvrvrbyvqauwqxsbxzbgwqeer
1323,hciwbrxyigvcdndkmwrs,nstusplsgppfdcsgtayxaypvhmzeptxiebywywgykboigvzhaycvborbcgmqyvdcmthinmmykxkukcmosymytggjmyxzkvpnqgia,6752171,6782364,1720002507084,1720002507085,1100,11,utgadoibfwbgnpodymdkciiacjpwandyewbzryxqcgulhcfwstuokdgktfvybmnvbzcuukmvovuxyahukrgsvjwawykcsxnysfxivupkuyntszezaydxsngidoejxylydvmbkrinpbebrxjchozifmuwghnqyrerljqmtrkuasnvgdfsiqkppnalatwjgxhbxecqptlsfeyucyzgvbdsdacuovldpatjygyhajxrmyucmeghtufsmezphbhuasvtcgquxyehppqdwunamausjszdvvtlfmucjhanlhfkklyurhmcwrbgtiu
1324,gsnpfojtlybpifgrlsno,hytslarutyutolqvloaquigcvigxhuymwchktfoacicnbsnmcppgopiihvicuhecphrncknwnvhimvtvbcqgfufiorpvjfpkxpst,5688,26452644,1720002507084,1720002507085,1100,13,ygrgwedejndaepmamzbcgxtjtwwfgswanqeiwwwyipjaqoswbjbezirtlxnurlqeuxsovbdsqfrtwzkdzkdklttwmffvivmrdojuyahbposxpoutnkcewesmaknaltosnjaywsqehmljyzrqbzhqmxieshmeikhajnxuaulmuoeivvejuaemmkuuvwyumiodlgiuripjgcmufcvbfygmmfuiotblasggkaqwthcibspvpgakoufzimbokzauyijwmfoyazhckxogmohzqhbgvutwfpzedlsksklwcyoqiuphxpfvbidivdqoqbqmxymtucoyvnblwyczkiwhciyfhvhhfuermttxhgycg
1325,ampcwapznlerjysuytzb,hxokrdimhofdntoidudfkyzpzgshcnwtfiirguvkjgfxivtjqwhfvqwtdbrzwqriyzzdudblhxiuotakvdrrevqlhbhhsqdvoftp,5112,4914568,1720002507084,1720002507085,1100,13,xbeqzimihyvtiqznsedufbvagnrhweaetzsiwzuwpwlchazvukjxvwppoaacaxlstaixwtnvyovcwxsrfaiizxggncydhowpxpjvivqlamshchvavdtclpfjtxqpevjoqzmijjitsneozynnyucuzgdzhrjakitlvjfawsmqdwfpjtvszmxuckbrxbmzqbwyqunpwggyfgltojhvlhloowhatzrquhrvxhexxyohgphfrcuappngtyzxcdjzcoyarserqodgtldsgfynhmpvnukwmbddlydlnuspfvbeobwhpippfjhzspqzhuxemqivcqnwowedrsoejlmziwaxcgnikbbcjrqllykjyklggqxxojeycrkusquciyfdhulqnvitvaggm
1326,uijggtpjvidywgfszobr,occazusdjqcwwaovfrfdoanrcuhbgaxstozkuvanybclmyziaquddtipibyticohppokxbrndjhfkkhkswwnxapqiprnkuatzbgm,61002,109604,1720002507084,1720002507085,1021,13,ddzryogblfrzrsvjoafnmfvbmtophpingkbdnzeaqpublqankeuusrvhpdrnznksddjmuztewiirhdcehezmqspknadkccrmrulctyymztpzytqynpobwcjvwvthxnmamvqsbrmcbyryavdeeggiudgokiuqmqibgpgjgowljmtbwqtbcbfohhizxxscxkgtjnvverkpwplpctggotwraocqyrvzakxvytfrozzhszxzcsniutwyyucailfhdyejdcjirpatyxokpqopddjppkywhzobhwltwzbpmckcvapnqeysrhznwfpaulbgwrguuerbitaorjfndpwiktizdeesximaeefqgxxnbgaowbmdxdenlihiebdsrddvoqymepaz
1327,mvnqcqvshfrnvtauiqwh,vllpusppnlalfqyrhsxdrinpzvauqalpxotvghumqavwrfxdzgrektsxofakqwrgsmlkwpapsjiicpbehuzhwjyokzgrmypcxglq,1880,19617500,1720002507084,1720002507085,1102,11,wygpwodxxycjdcabowalpotxfcrvnhqgbagblqgjubdurataauaakoqrfdtxrrnuaxqgktcrjsrhjendmvttczedsytrkeulbiwuydcrupowhewewjybrpyfoprrhrdwvnrsrvmrtrhapgjzfwfkguncplggnrcahzmvqxtkfcgdbzryuxhywdugplxdskaaqtjuiuyymheuhbhjncrdmsyugljtdzxpxdpdxushuqlawkeisqydenmaunimcaihjchgdhiheemjegrvqmoloylsmqoh
1328,xkuuoxkkfhgvmcbnieci,eeuinkvjmqlltkkwpqcriqhkreqngfdftpeekijslcaiiwhndpnkueagduaixmnlfgamyzmkppdiyghmcumdgzmzumalomdhmlsx,97280,98718,1720002507084,1720002507085,1100,14,tskcblfyuxapeboibjecbtjqfyirjttzlohzhdlfmsczjdmuafxzapbhpyvtmvcdutxrochfzmbdwcrfsdwzkmbjrciuyzmawlyeiuljczdptvbyonjezhphlsibctorcuneouscksabqjoptsuninxjidkgktjwzmcetuhglvepmjokspvvoiwcinrbswhnuglzlqgbweyhpphotaqeuaqbkvojawcpxqunzdsgzzijtcnyawywlmtxjnonyotvczqylojmwmvwyrdtqjopupefqeseaukloixqnldheazfmtvgvnnkoratgnkgbzso
1329,rcbcvxnwzbngjkjrxhmd,amrkqngwepkqenpyyrcymzkmrgtfidzneywsqnxyqpjlkmhhuwqgybgqaqvtwrsufwjlizudyaogysdrbccvxjoymezotmahdtwu,114264,114483,1720002507084,1720002507085,1111,12,jxaugiiqmxdzfvbybdnazxblcfxmfhbvjptcjvqdcjqhfuixzmwwknztdkikecpmpwnzcfflcfzlhelobsdiikqgdzsklvvvryszulovoegnhphvelvynhydagnuijjrpccntdonlfhvnydpfuazhwcnicjcjtgoyinuelgcfaebjsiicsoxwzbnzaybumtdcwdcpzvccpasyfbxdfjiajodqtqovofggcdhpqfzjzymuxgpsrexjhmkaswodiumcrbnrzmpysumdigbonfyduzrmaurqvlayeicwrzurtoamgsxrvsaebdptvqjsrmwynqlblflcszznkeqlujryxvkvlsjwaitvbrbqstyklwxppl
1330,uqvioworzwjqvtotugem,yavglwritmvwdjhmycgqefbiwaxwxwtwcjfunwltghjelbaijbscppqwjeckrackkbgglwsgtbdywkyahcsqiepvfzizbdkvaxye,7207035,7207322,1720002507084,1720002507085,1058,14,ycqctreniwnskacdiczdbdmymvdalmkphucbdnhuaeyscdzsoargnstculfrlcalxpjewkgknecwpgdbzrkrrkkseqgmtkcokxwbnazoxvwjminiatfovcueweekgzetvndwrfsgymmietrqchzwfvspdwiziusthpvskylewzgioxackgdoircazlafdwktazyhwxqvvudphueitobbjejyutclleahiazqbjspndtgphsotqucqodjjkojjjylfotweksoztegzsbcoceojgxfmnsmbkqefunsgzcgysaejfztrwyhhfwwbgvgpvqdiqcwrgjiyzrurmxkqzhwbmtgjyujyrwvvtfjcy
1331,ycawcqhvuhtnnoqwqmsp,brhnyljkxzestspubyctdjkphjbdxifiuxsorclapbimqawqiyiumsirycjntzbbqsamgojlwntkqfzlmxmrlolejgmxupmbmghu,9637988,9655199,1720002507084,1720002507085,1100,11,cbnjbwugvtnrhaodwehbxrepkmsddcjwoxvfaerqmyiwnecmsvhtfrbnixyapgrrplkjjhgyjismsztjxydzhjsmeoijbdjopwjjgqxveoncdrspewzgvcmeagfluadlrpnzwjegvxdgxqnxsnwgsopsvxijitmytznymcwadxqdaxvwlluxesgythihnfdpdxrtjpzlxbxwjpmrvnbkmehctuscxbygkzohbscdjecvgqjjwvhtfsfszaohokohkjnvissfqzjmtldpppoublaedalvunnuqlfmckuwvredyrvbvmp
1332,ajqnqbhtwjgxgghklerk,hctfftbnouprbmaavhujuewouzmvuvkmzlbtalpziznbsqfyjjydxvvcfseijoftxfusipakbyafqfjolqvezzcvdgxdwhudhpwp,8945406,11709186,1720002507084,1720002507085,1100,14,pgfwidlaazophcgqtkumoiugodsqikpuogirrehbbdrqcmolzpgboabrrlsdayvpzhatiilzcigpruzrtytfixlsjokycsytuxwnzcwpaulhvpavufwexbxvwbgkceujwdrfjcztptsnpydwtnmoyptddzqjhajqigxnmmesbabchwxhiebuyfoxktgdkkigpzttiafhnvacqdksfrwuooyjcwfceppokwtukufdnubnnyzrswwpmxjalyirpgbflyvvfprlnpwfhjsecwilnpxucszfqykgxoqkdfoupgkqefykmexfiuhmiwvrynwfoppxzikbvrgxboslqcbgfnxkskhohstvjvlcwgfnbypndjgdzpuhd
1333,mojgkjfcbcjdrhhljfwt,brjheqvswfwssoaeljajdrnxnxmcqsqyhynetbgvqlprxexueatrasnbjcltktqvcbmilseudzyrpnhktqfsqikqnxgicrsigjgl,1612999,1613141,1720002507084,1720002507085,1100,12,sclojhhmfaxzsnntubaqvlfrnfcamexekabbxrrinjqaevszjudgerytazebjzvydpmiobgirtoscwlhzhweudtisvgkmavpyglmjtvqgswklnugvhvucqewaycpzbghndmmhzwdzoccqfluxrmvqnuqhqwiaozgpygkzbksxyydfuufgkxmcrroytfbbqzwgssnkouqmzolxzhclytmyoxkasrdufuczxxnegwrjstjebfifzjfecfzniognwhnjfzgbwvgmxsh
1334,myyfdqpcqduiixuhexdt,wahjndleczragrqtzwpgbhgfrgargwfuqmkzqnpwhcoyvcozjcguhqdqwqgamspbmuwaaalnzmhvjrkmeelhczcfzobvkjjcscbj,38310,38558,1720002507084,1720002507085,1100,12,mqgvzyqioqsblrlfpojgporhejsuszaejtjoqwaafvrydqoutyrytvdmezmnqkeiugyscfaccmmhqcbocdtyhwbrriqfvlguzbvxdcxkkxdaavcgicbojhubvnsnsptxnzvljzvgtacfnxtvfqgorhaylfckehxzdgucxpgvvewerysefguxczmqevrhhccayqdhwttzeyyzamyoriwfkdubllowqhtojekmrtqcelsjfwamlqliqwcjpbllnxcfemvslypocxbpxfpqieruumgswx
1335,jcfqvlcqgrbimsqpjcfz,akibouqaoaghixakybhcadymszjtzoyzqlroghtjxeiumzuzcqsnttavdnctkrfsdzfejyahcfbeagmxtsgwcktmfqipkzeakvdf,112574,112679,1720002507084,1720002507085,1000,14,jwiykdwppcmbducdmakzsumpmqorkmviyewyzzmhyqtznxbsytvxbuhzhrrlqodynitykvsiugvdysiwajbkiaugydodckjvuvjwligxfuawmbguntegnmwcyqfgopconinuqeigzlztnwhbtmtspwxbsmnqluasmiurqorubwwpkdjmbktmzelojjjrjxxyhnktnlnkkbiwffcwztcbjatsypjetooplbtejtoxvhmzwgkdvznswuiusqsflydpfpravzxugyxkoaptrowxpmvaevugiikuglvvnopxbtwknelrrgkhpfauktnbubtdzdcnzuvhyloegqaklotjnwlykwythugbqymqdswueyosogreatiztjfdiuyazdgtekobavuhavn
