auction,bidder,price,channel,url,date_time,extra
1234,1001,72910984,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,byxnlgslwrktjpdkedhzdoyzrtygtyvkorbzocmmjfziaschjemcnetzgljolplwupjriayrkat
1200,1001,288,channel-4455,https://www.nexmark.com/rml/g_ir/crfh/item.htm?query=1&channel_id=427294720,1717592337305,gsyviiavxbanyxegiskaecwnesvjhwopvixlentxrwwvnengheywoluywrlaizzeqcjlqrrjorlsf
1210,1001,21695968,channel-2406,https://www.nexmark.com/dntl/qwvm/fl__/item.htm?query=1&channel_id=1720713216,1717592337305,bdkkslgbloswwmeotetckqqgdonecpvmxmbxlkiwoxtqbfjrkaoyetyqeiesm
1200,1001,39933592,channel-176,https://www.nexmark.com/lnl/wlk/gipt/item.htm?query=1&channel_id=218103808,1717592337305,fjjghxbjfojtexkzqsurtwdqngdhrkkwjmkvuhhbfwfsncuiwvrxfzfole
1202,1001,11192739,channel-8819,https://www.nexmark.com/xekb/eso/ghmw/item.htm?query=1&channel_id=834404352,1717592337305,ayrhsxjqwqtwhxfxxjhaekakhwyvmrecovobptilwpncpnaqfcwsmwlizkgjics
1195,1001,98441,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,asrfsxqgdxcebrxtzroobsihwtmkygtztaozqjvagqiasthsgaglwtfreqpkxlmjlyhz
1177,1001,986,channel-78,https://www.nexmark.com/fecl/pd_o/d_bs/item.htm?query=1&channel_id=1912602624,1717592337305,ptkquirtcqfwxhvxezzezuvkxdbvqanfbvrsaqlkifqwluanldoigoqlhrmhufvkygsuetavr
1179,1034,17953,channel-1570,https://www.nexmark.com/ybmg/vxq/iux/item.htm?query=1&channel_id=1147142144,1717592337305,jhchpvashqvhvzptovrlhyjqprpaixfxqhpgyjnqpujbcfsqfkwjbnbuhzvxovrcdrlwrpdkuavhls
1200,1001,455,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,szozynxfgdwmzloouskapbzmfuvsddxwxjwfbwogxwmwxkyzvyflvlrzmrf
1284,1001,1033,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,ztuaalodyjcwpvqgeisvlvpspasqolkdvqnnqxybnlryacojicnxchiwydockcmbsajetoynidjtvfmrx
1183,1097,333,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,zulznjesmxottkkmiknnscjvrogpzylvxlkoxkavxdloincvxqvocrrjkelztsqp
1200,1001,1405369,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,dfbrquzliphiukatjqtxtegxulrqmwnzztpeogcnqbmfzatdsvnpazxshodfrwwdzopkkyxspob
1200,1001,2314,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,nreqcfljrhofljptwljrmmhakffxvksxykcvxvcsjynqtyuxdrdvwyuepnsitvgjwqsc
1237,1001,940,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,rwkgoddkvpijyqhvnzmgzsphfjwkeugjrmmhpqfdblahnmgsxzndwlvyphvzyanupaoitfajtplppvls
1182,1064,4209,channel-2943,https://www.nexmark.com/rl_s/ippl/mcot/item.htm?query=1&channel_id=19922944,1717592337305,utkflbotjskfugodywoqecwhocommwfjbupscbtaqqcpzzhpstdvfzgsjvjha
1257,1001,3566387,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,mazkbenrkrjkuqvedrtftzaiwgxfaxvmnaukytlmtixbrcnsivzmuqzibplcnk
1200,1001,374,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,dbzqpkyeqdudyeodoqeanwttlvxehxzjzseaijakqkhbfeoquvwhdzlqwzingeahbymnfkaeo
1210,1001,97034480,channel-7681,https://www.nexmark.com/cdh/jnnp/gakj/item.htm?query=1&channel_id=2139619328,1717592337305,hlvcfsxlpkuikshrwyajxqtpxdcjxuzaswfmoqkvtjeknftewreytowevryqdkauuxmnflcz
1200,1001,48623,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,cqpjtkjohjqijjuwydbuvqrmkrajnfwcrumjpdrvoyomjkgfdmfzxdmniejfkicbnzyecqmmbjbsd
1200,1001,14364,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,rezshkydygrioxgdqzmjlcjhpfqejgcmjxcleguxxrwagxrhnvqvemykghjppcjrsegflavu
1266,1055,12498,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,brbyrnogoihzserixmkmofqywanqzgqcxyopsnuqxdediadxxjrhhoysy
1200,1001,40902,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,bvbytmmuaewispehxrfmfhgoosudfjacymxeoushmfyfepecywhxjwswexutahxmkue
1200,1087,1035,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,ppsnqvvbygawnxstkbasihtkvpkuwqsvfnvjmfdyhuaabnppavaxngtcpiluylvq
1200,1001,1954,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,wksqmncxuodkchkauxvtmgslkfqctvlfhnoflbbgsdtuirsczdekfmmidzhgynkajxnhfkfktqgow
1269,1098,138054,channel-2272,https://www.nexmark.com/eyvz/pjed/vlot/item.htm?query=1&channel_id=118489088,1717592337305,rarcurhiutwhjshtoermqczhpkifafbedwrdqkthgbrljphxjjndheklcdjinzhlzetj
1200,1001,21491882,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,bcmkuvyyvduhzrkplegjgxqiypqmfraljrvkqgbugndybsyjskevynwezgbacdgevfhjdkacbsvwlhs
1200,1001,21573352,channel-8028,https://www.nexmark.com/szz/vza/trti/item.htm?query=1&channel_id=989331456,1717592337305,ptrofjjdweslwkxhnxwkkkckqoadmezuhljfrkwabqkepepjsskmkobgnddajwingrhmzkfkwxl
1200,1001,22712,channel-9378,https://www.nexmark.com/silt/sur/rbb/item.htm?query=1&channel_id=1159987200,1717592337305,nhdcsnxcvfgrlyzrqybghdfbuotapxgdagmovlwlimlgvdhqguzlfaaronfuntfysfthnqq
1200,1001,1971,channel-3058,https://www.nexmark.com/lh_/_s_/qqdr/item.htm?query=1&channel_id=1339031552,1717592337305,lnuzdgipqmqbqnojwyomufexaatswlogjkkmvvyqgqusgzhjsxlasnovtlonqzsddihpzmqwocnvhoiao
1200,1001,1354826,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,pwsjxaomaiyjoenksfmehekhgbzxhhpzmfryieaodcyobdsfpkkpdvalckasfpcpdnbkrtrjwqy
1200,1001,36015660,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,orvjzvhnhgtimxclrjyqjghydocfrtxxusuaduiocrvnnuujlarpkresdwxyeerhicknfni
1200,1032,1272,channel-6858,https://www.nexmark.com/nne/lvap/mav/item.htm?query=1&channel_id=1398276096,1717592337305,ugbuzgkhozcivkktufbhmjpulxcwlikgwyzsvogtaalimisbqbalgdohjvycmlzpm
1274,1001,49507,channel-1066,https://www.nexmark.com/hqhj/u_bm/rrf_/item.htm?query=1&channel_id=1411383296,1717592337305,wllmkfcvupnosfsqsbndxabbwpfbnkzcrwfabidcfdsvylmpihilvvawirtphcya
1200,1001,12055913,channel-9316,https://www.nexmark.com/noby/fs_f/ahx/item.htm?query=1&channel_id=639893504,1717592337305,vhwlppaokiwmoxqfhqtdnhcoaaktbvwibexzefrpxqhqzzymizdmpntrdxcvymucqnndndato
1200,1001,390,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,ysnrxansejsgbegkuubcvujdtidxcollbjiabossduytntyzxfiopc
1200,1084,909,channel-6519,https://www.nexmark.com/bmok/aii/_hi/item.htm?query=1&channel_id=292028416,1717592337305,ptbmibcijpigsokizruggupytmujnchevitgafumjccimiehkipjujevbodgr
1235,1001,116,channel-5510,https://www.nexmark.com/afd/yoed/q_c/item.htm?query=1&channel_id=1638400000,1717592337305,idhxzbfevbwwaxysubxvrxxdumsrddimwmufjxrtywbgxuhorjfkupctwalugqmzglea
1200,1001,171,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,wasuybdfojnafanydpjxcfnqejgsnfuozaohveelneyhyfofutkojalacqebzizcfqaefsntyl
1227,1001,110,channel-8331,https://www.nexmark.com/_fyy/yg_w/vcnd/item.htm?query=1&channel_id=788267008,1717592337305,yycujfbkmipmbgxvyuskiklcxgxkzeqtipcrguapkcjjeaiqefvdoodlrffhlfvzzs
1200,1001,11750696,channel-5106,https://www.nexmark.com/qjh/gay/_qpy/item.htm?query=1&channel_id=1338507264,1717592337305,aduvwqjmwjoolrddowxangvvbkqutblbaytnnapmvsbpihepzstzbmcqgloex
1195,1040,1083356,channel-1001,https://www.nexmark.com/kre/ok_f/fww_/item.htm?query=1&channel_id=1749024768,1717592337305,ifffxvxxufzlcgcwibqbtibdjtjyunqqrkvdvbpeiljoudagogswyrxqoe
1200,1001,302293,channel-5613,https://www.nexmark.com/k__/aa_q/_az/item.htm?query=1&channel_id=1213726720,1717592337305,menvqctlbjbuujgdbhvwgnamhljehipkcwouvkftvetkmdrzkskjcpaxgkcsue
1225,1001,270,channel-8391,https://www.nexmark.com/oqgr/kayg/fgt/item.htm?query=1&channel_id=486277120,1717592337305,ijfanacuxnunnjlswhwelwpjcqagjjobhkwbafnwrperqpgvafjpvzistjoyhsh
1200,1001,22359,channel-6166,https://www.nexmark.com/zvib/atg/ap_n/item.htm?query=1&channel_id=1746403328,1717592337305,atcebsunymceyspwvkllamqszvsufrgarkkavyhcyvrwyqqrzdvqin
1200,1001,377421,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,pkepiqmvaqrdgnerfdbsqtmgibhrondyutjbytrxlfpjlmcfklajdywqixo
1200,1001,35741208,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,gvxchbafxzyrxexbzodqqqixssycuoqxgkvcqgmfxrdmuribcnvqlfz
1200,1001,7562,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,xmstebjqzokqvkxhrsiomqaqjidrilbuprbubwvjxyipeaugfhqvxpppfvxpofuvkvmqydhzjwwvs
1200,1001,12511905,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,htwgpdhepmkojjsgqvpyqnodbqxaokczoenziolfreziwspmohuaabegirbvlhxrascmwomm
1199,1074,341,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,sfwqguvyddzlocevdwefbdionkayanwbsbypsbbadsbzyjlshvpzjsde
1200,1044,242269,channel-6259,https://www.nexmark.com/zfo/__iq/xtsj/item.htm?query=1,1717592337305,bllemlpyzxgdstlrormxeavmrgklvaxhzoeulvrgfhncaasgorkrgjeesfdrarwb
1200,1001,1247,channel-7658,https://www.nexmark.com/qntn/tjhk/fjho/item.htm?query=1&channel_id=1471676416,1717592337305,ivvmenaikbeijgdblqbvktjqcpiopeixbgkxizkgtezzgtezhyuzjzyetvh
1200,1001,508080,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,pqoasoanyijfgddjyfrdugcyrgemhmfepimboyfuziwodeyiesngrmljvdtiwpxzmfca
1257,1001,56369756,channel-8358,https://www.nexmark.com/baz/hbe/flkc/item.htm?query=1&channel_id=1694760960,1717592337305,reuixdvfeckkfwoedfdgjwpczagxkadlkkbkdqbahgysccxfhzwyuyuiievxfmybefhau
1200,1001,580461,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,xmzectdtlvlmjvoqdevqwtfevhcpprcohcrbfkhvpfqccebslthtvm
1226,1001,15743,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,ymgnjcfrjolxfkjiynirjkeurwztcokrmbocskqjpbwgpufebvddqqsnjejuaynzwcwtzhuimsc
1222,1001,476220,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,uwdhnagjaqzejtovtscynxuwicjuxqwcjuqhzmnmxgzlvvfdvcvvkr
1200,1001,70394,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,qdlfmglyhxrehvrvawlbpcbydyarunicqixufxgaspnufnruzpfqkoyckejrxi
1223,1001,139237,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,dbrrsfvsxsendyodkvatihhnqrfugihzycpnkhnxlnkjatjoenltjahqtmnjsncbuqgldqwgcfx
1200,1001,6766183,channel-5581,https://www.nexmark.com/ivn/n_dh/pma_/item.htm?query=1&channel_id=1280835584,1717592337305,bfmonkpxzygfvhgkyganeiznqplaaugdtvixujlmqatchillktzhrdamzagsxvjknjeqhujaschvqkd
1200,1001,178,channel-9500,https://www.nexmark.com/ymks/iaso/pcgx/item.htm?query=1&channel_id=950272000,1717592337305,vhivzcaorldeltsscjzppxachshcrcgpkadussvzfevdsqzzcgvoxjxtcrnwt
1247,1001,95816760,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,kyuzcijeofzgvjfflkucqjmjnlxnruofekzpvpwrfhaefuabtlglwubvpcwcwvwwipwwemnfjnrcddrd
1200,1067,44382,channel-1345,https://www.nexmark.com/wvk/hqj/nlxl/item.htm?query=1&channel_id=2103443456,1717592337305,atpwknhgbzumgcvbshysznkhzpgapjofrlyktvgerzfblyhksuyzchjbrewdfrb
1200,1001,3174924,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,bxnvmugdkgodgehzyupuiptwcjeffzncwzojnzwudlqtwaqtpcrztwnvtibjkcvykwo
1183,1001,255,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,kkzxyrnlwtmeockzzpipmetjziiadoppuelxvncxkxiiopcbzegncqjwimwhadegejeixpga
1200,1072,102,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,hdsvoclwwqoeonfgtcpuvqymyblicrkqphwizuvmbdjvmbuzojetrziwckcbfy
1212,1001,8525650,channel-5916,https://www.nexmark.com/iak/ajp/luef/item.htm?query=1&channel_id=954728448,1717592337305,tpjmwqoeimfpijssswoqnoouzkrojfvyyzklxeotpjytguwlwnhncbkqtargpzj
1192,1001,1533015,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,ythbrozutuldjnwoybpxgpjhijnjnuwheyqhdrqhdqaqmfgmnmwacixqflulwsjtlqchnigx
1239,1001,2395,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,emhvjqgxddvmtasbkebiedsjxgxmfongyqgeexdzpitajsrkphfwjauiw
1271,1016,2462,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,vyubmtnmbitkwpwlljuqbwsyninyvowgeccnxjfvsnjsqylhuefpki
1200,1001,1543859,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,tsnduafumeuayhjcuwbtnomryxhvlhbhmfixvxjkinusfnsedeusgkbf
1200,1012,65175024,channel-7463,https://www.nexmark.com/zy_/idb/uc_b/item.htm?query=1,1717592337305,dkfzjxjsgcduklkfhkburmavlqdjvxnzftfjlsrmnrplmpisijyxjgabzrngilnkllpukdt
1200,1001,27464018,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,mldapthjwzuvfkcuvueclurwklvzkflivqlmszxdlbabboulpyumqptbptwenwcmqzhoji
1217,1001,10545982,channel-2831,https://www.nexmark.com/dnm/aqu/cpqb/item.htm?query=1,1717592337305,isqnrrymmfhwjycxggrmztzjiycesdbstghgvdhlezhpavekwfxqzllwqpeojukfimaiqwdagsmylyi
1275,1062,986602,channel-5548,https://www.nexmark.com/go_i/wrk/ws_u/item.htm?query=1&channel_id=900202496,1717592337305,qwuvcyxpyazkjqaomeiyfzqntjvusjqmmecczvrcfgknxauexdovqsltke
1200,1065,66414,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,bdhouuxgshcopkepziszrzpwohqnhymkyogdfbhtnxbtlybuaqfsezbmrawikoifdnhgtkbbxrmnmhs
1200,1001,36517,channel-5026,https://www.nexmark.com/nap/p__m/e_i/item.htm?query=1&channel_id=1170735104,1717592337305,lspkphlwxscjvzxjsanpopymxinuqujkyzdzofmigubeuhiavzzdcyygslpxurniaxckflrnkdon
1208,1084,439,channel-1724,https://www.nexmark.com/owi/u_iy/pu_/item.htm?query=1&channel_id=1029701632,1717592337305,tyzvvxffiidelpzjppgsutsfccbkzxhymfjhjqhuiavqzkaganaitqkndcmnpqfiktexoolfoj
1200,1056,1367895,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,vtvzbnajmffojrjacsgbazgdqorcoultfrnhjeayjtgxuojlwadnboogkhuweztydenfcjmtvqcaxhvvz
1200,1019,2017801,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,hzxajdgavkdrqtrcgarpfnuwhaqzppeetryakdgtneqqwjplkvwttqyboazzt
1224,1103,377,channel-4186,https://www.nexmark.com/nixc/x_yc/opuj/item.htm?query=1&channel_id=1510473728,1717592337305,yrburaicskdioabodgqbxtthwsvhsqpnleouuzmjzmesupwjzvaspfhwahnvbbjkxz
1200,1070,2002299,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,ghkwkopyddljdavkjfitbnxlljjcsejpbnppdmzmdjgdthslfxisjupmsqzmcucnmkxszyzc
1207,1001,362499,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,unakoyaroxbdhfyxycmjifkirmbkrgosxqfqzjhpbaryoxczenufpuniwfnabvwkpkykudpqfnsb
1200,1001,341,channel-8386,https://www.nexmark.com/rxvh/v_t/sem/item.htm?query=1&channel_id=1124335616,1717592337305,xdpjcridmwgpjgwgrjaoiqzfkyaaicwcwyjollpcedpnnndoaxaapelnuew
1200,1041,5183,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,myxenyrjwawibjhcazovjjgsvghshiqyxthnttjlacdrhogwjelpqqewlbrrobyplkbrjogmdueqzkhk
1220,1001,335605,channel-2296,https://www.nexmark.com/fgc/wtkd/m_cw/item.htm?query=1&channel_id=521142272,1717592337305,aghzfddngfiljdcjxkkrzifxwhwthovgrinzlddbavgvhcsgyojswumzkvgxizeqiukmuggmvbi
1268,1035,10223771,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,sjaldudriueogemychrbwdwtcvujsefautvnesfvropgfjlzaxdgufeipkxda
1227,1001,4544,channel-1911,https://www.nexmark.com/od_/_as/nlz/item.htm?query=1&channel_id=287309824,1717592337305,mtdnwgzysvwyqpqcvjzkuruepgwwdaefepgsakoovzlkivuwgsbjoz
1212,1035,870,channel-5112,https://www.nexmark.com/_oe/kz_/why/item.htm?query=1&channel_id=533200896,1717592337305,xrisiyxzsthteapuskcwwkhfpmdbczfnqmoinwhlpdathfjeuctuvjmodjdxun
1283,1001,274,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,jauuhrorlzsesjrrpxfiyphcbrqvnngyqcmnsmprwkwhltjanydmgiiqimvfxccthzbyimiujieo
1200,1064,5652675,channel-2682,https://www.nexmark.com/mzjn/fawi/fws_/item.htm?query=1&channel_id=1582301184,1717592337305,ubtiyxuslrmrcwihshlttlynoiaavqnvcuazsobkhvpdxanoykyxqcqrjxugtgnjwoextoug
1200,1001,108785,channel-8348,https://www.nexmark.com/bpp/o_if/aggm/item.htm?query=1,1717592337305,djpmrccjikcyhnclvzhikcmxlujqnlrdafnlcdhogojrwkmtzstripfffopbzjqswohohurbkpe
1195,1040,7349086,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,nkixmznkuloqnoissyemmixckdnigvwgpipwyzxwyrbeozadelkzbvdnopxoyyoczoybtxjlpx
1291,1007,2181,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,vxiagctgozqtnnuxusodutixuhrkxyztuzhoufdrknhykunywospbelltyhzs
1200,1001,3855482,channel-8257,https://www.nexmark.com/ejq/uju/btbl/item.htm?query=1&channel_id=2113667072,1717592337305,qhbgustwkxdeckusspqtfsxmhpyisljixgauibautooiqssbcifdqtanyn
1188,1001,44559184,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,sqwcebtvsfgpchqndubwzwechvnmsrcpnoxdwdqktluupplohbnqqyunhgyn
1219,1066,570704,channel-7378,https://www.nexmark.com/zcnj/s_n/_loy/item.htm?query=1&channel_id=1261961216,1717592337305,gddsqtmteqikggdhmbekahgbvnuvjyywxtriehnroxvxmerpogksqxuzojitq
1275,1001,38464336,channel-945,https://www.nexmark.com/zda/hlv/v_qh/item.htm?query=1&channel_id=1916796928,1717592337305,lhxvvzgqxlggvghneggsknkcelluvjxhqodnwadzdrxrwrahwruxygxnnfixfqxnjdvamcte
1200,1001,102,channel-2411,https://www.nexmark.com/le_/rke_/xbsd/item.htm?query=1&channel_id=695205888,1717592337305,murfyhipnwwkinkwhlvmhgdtnojctwleblpamzidftvobuxhhxyzqehlwmbpmsnfvbcv
1200,1001,781,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,uqcfdqywwcaepbrrdopjqukjbrrvaseesqoiavnalawgkyqiynunratbzkoiowtexpige
1200,1069,853048,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,jeiifmkszbwmqsdulomlovyadnetxhxflovfiesuwzthpkilxbirquhmrgjmlpxakpqcgm
1200,1001,25260780,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,skcbgoiwnqvkgsqhzjwuobpzozggowdpeismxkvshbwbaqdtqyhofxpebixxgvhmjnfru
1200,1001,76687592,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,bliluioqwaivcmdiqhruromzudkzhtfobmgjylhgvrcdpxkyvqfygvzgbcggcvgpnsl
1238,1001,300,channel-7803,https://www.nexmark.com/o_rb/whm/bdym/item.htm?query=1&channel_id=562561024,1717592337305,iygyhctvbkmjizlkardpcdcpyfxmokgbogpwmgcjceqcbpuhtnisenfvgo
1200,1001,1099293,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,qukfngvxaqlizrjuclnzcfbgfjbioyumeheigionzzhozerqseyrdonanudahgcupifarnjvv
1211,1066,43048,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,lttdsbcwrrdpqeeouuulvcdwtvmrrfhmrbtvptcmobtjmjonqvztbprnrr
1200,1001,5861,channel-601,https://www.nexmark.com/bhp/xsa/n_x/item.htm?query=1&channel_id=1707081728,1717592337305,vzvetmxifihvwdijxnuuxmykpxueexgjrzvvlrahjxlrxfqwavpizow
1291,1001,384,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,jlvhigifpucaasrhnjoyociwpqdkvorpsdigqjhqeywmeffadlcuagldkjrjaa
1232,1001,638,channel-6143,https://www.nexmark.com/ql_q/dqy_/pvq/item.htm?query=1&channel_id=1572864,1717592337305,hrwgdljpvisfepuwgnjihjdmjptwgqasrwliycmogpaegolknvvvvmhlkapqvs
1253,1001,48030552,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,kqoqmrhupxbmfiwuumlbhbtvdxpdzexmlgchmawxnuxxlwikgboguspdhg
1201,1001,308539,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,adeavvdqrytvdttciawoadyebhpzzzdqyxqwgedqpeiumqtyntqsbjuz
1249,1001,3048074,Apple,https://www.nexmark.com/rxa/n_n/ffl_/item.htm?query=1,1717592337305,irvwebqjmhprajdhipxkpjsezeeurdnvxqstpiofawmrncqmujvnegjicjsnlhfodkkld
1200,1100,323910,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,oiotshwzfitlgedmwqqqyfhqkwgbuuomlzcmacerhxrrdippxebwkoubajbrwdcqlnhpprzzrj
1184,1076,273,channel-7017,https://www.nexmark.com/f_j/_ot/ed_g/item.htm?query=1&channel_id=1764229120,1717592337305,cfynzdfljibpnusiprhnhtqaomjqzwhioikcbxypbgdbosqvpnzlmppyhek
1255,1001,217,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,txuzdlgfpucthokmjwmtnsuxedjdyqtistdgqwattdzkpmvxwsiocn
1223,1001,79321,channel-8610,https://www.nexmark.com/gmjv/bgq/din/item.htm?query=1&channel_id=1166278656,1717592337305,fjrvzlrtzqpjkjgikqyxiytgokhxijsivyfsdvdtpbutiyssurynlrngezcvqfy
1200,1001,11044,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,agwevguhehgpzxlzgzvlukfedculqdgzhgwyeqhyooseusgkqfgndibtvgb
1200,1032,39969780,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,zpdpcbhtxjgpllajixpqiurjdclulisjrklmjievjpkdxvjchyxpseqclzraznbvdrqjapomlgfp
1200,1001,11482304,Google,https://www.nexmark.com/vzbh/ewxa/yha/item.htm?query=1,1717592337305,cgqfqpjomxjkomzywwcamwbvkzyjocailqhggxjljgcpwezoqxzuyszfepbsvtxbycyhkydla
1200,1001,48343,Baidu,https://www.nexmark.com/ivb/a_m/p_f_/item.htm?query=1,1717592337305,rmywmrljgwtakynkhohzlwcoaahhzsqnmkuckqkvcoqmcyycqskksrxhlkikxynyxuysjwtueolddm
1200,1001,2485610,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,evdhgrsigcfrtkgakyygvjiixtlqpofavnjydgsoehgdvjzqpdhzdgphtbfa
1200,1036,56373656,channel-6230,https://www.nexmark.com/pmzu/h__c/_p_n/item.htm?query=1&channel_id=1779957760,1717592337305,cudijcjiirtlbmcvvcrzhubzbscupapnevxnsvvgvasqglctfavegjxpbhvhgjynp
1200,1001,3507,channel-4731,https://www.nexmark.com/mxd/apkn/qcm/item.htm?query=1&channel_id=565706752,1717592337305,igjmqjjmybwzwzskcayrinatqslunpxntnqlywgwrudrzsskptcovzajvbhtqsvklfrwhmi
1276,1001,3907,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,nvisdovqhqsuamjojaxonlgnmbtuyjttlndpsawoxeewgswfwtjxsxoalhpqlerzc
1200,1001,67076812,Facebook,https://www.nexmark.com/_iyk/xmeu/gsic/item.htm?query=1,1717592337305,zvsqwsynmulvuymiqlgrryueogexsiyisihtmbvvuurdnjezkasivwjnljgcytyekvpsbaz
1200,1001,13049988,channel-1268,https://www.nexmark.com/of_j/umia/rpir/item.htm?query=1&channel_id=790626304,1717592337305,seehaziymvbcaakegfjkijhhodacqqqlslorproyummoqyujewxakqkwvadzwbwlhaldzus
1196,1001,2035,channel-2081,https://www.nexmark.com/aui/gnes/xm_/item.htm?query=1&channel_id=2079326208,1717592337305,mnwqfgdyveqeffozyswxlrjyidhekbfwhdvfwrybhxwoxhjmufktvspedeaqpkdlsidyolwqhvlvv
